10392.2822,34.1646
10392.9512,34.1123
10398.5850,34.3941
10391.1016,33.9709
10398.0430,34.1267
10396.6270,33.9368
10387.7656,33.5444
10384.4736,33.4003
10386.1396,33.7267
10386.1143,33.8095
10391.9248,34.1949
10388.4893,34.3615
10394.5127,34.7687
10404.8857,35.2507
10405.2490,35.3025
10405.1484,35.3732
10412.8389,35.6805
10407.2422,35.4790
10406.5039,35.5318
10410.0234,35.7556
10413.7832,36.0459
10417.8545,36.3385
10413.8447,36.2456
10427.2031,36.7653
10431.0430,37.0153
10427.1943,36.9646
10436.9727,37.3058
10443.8799,37.4467
10435.3789,37.1288
10435.5029,37.1308
10436.1807,36.9989
10426.7354,36.5964
10431.7197,36.7194
10432.8486,36.7188
10416.4150,36.1758
10419.5859,36.3677
10426.3213,36.6708
10419.1924,36.5795
10425.9492,36.8623
10429.1426,37.0787
10436.4141,37.3811
10456.3145,38.0412
10448.0225,37.9212
10452.2695,38.1937
10467.6719,38.7026
10477.0850,39.0310
10487.9600,39.3498
10495.5254,39.5289
10493.6875,39.4668
10482.1338,39.0270
10488.4541,39.0595
10476.9814,38.7074
10470.8555,38.5625
10469.7109,38.6637
10464.4639,38.6510
10475.5713,39.0657
10499.7803,39.7170
10494.8672,39.5882
10492.3516,39.5660
10501.6191,39.7909
10511.8457,40.0750
10506.2285,39.9668
10513.2920,40.1125
10501.1348,39.7463
10505.0254,39.7196
10509.7891,39.8228
10489.1309,39.2883
10497.3086,39.5574
10496.1533,39.6117
10507.5312,39.9301
10497.9434,39.7285
10513.2451,40.1105
10508.5303,40.0156
10511.5693,40.1595
10540.3105,40.7779
10518.1230,40.3432
10513.6416,40.3089
10526.3271,40.6942
10545.5049,41.2347
10555.3438,41.5064
10558.3662,41.6398
10572.6748,42.0472
10570.8652,41.9976
10591.1523,42.3227
10566.8398,41.7591
10575.9453,41.9523
10580.6709,42.1116
10583.7178,42.1716
10570.6309,41.9738
10588.6357,42.4598
10609.4736,42.8934
10600.2471,42.6959
10606.4727,42.8582
10618.4023,43.0671
10614.9912,42.9187
10601.6396,42.6592
10601.1475,42.6684
10608.6982,42.7524
10599.7451,42.5623
10589.4922,42.4492
10605.0049,42.8436
10606.5508,42.8972
10605.5254,42.8721
10597.9375,42.7329
10602.8057,42.8350
10625.2129,43.2981
10623.4004,43.3022
10645.7939,43.7860
10643.5801,43.7825
10644.2959,43.8184
10640.7119,43.8256
10663.2168,44.3100
10681.8564,44.6635
10691.5869,44.8245
10702.7246,45.0474
10698.1777,44.9561
10696.4707,44.8837
10693.0430,44.8157
10687.2979,44.7117
10687.3359,44.7613
10698.6465,45.0473
10721.0176,45.5107
10717.3750,45.4492
10715.6318,45.4021
10708.3018,45.2470
10735.6270,45.6854
10730.9365,45.5773
10733.8818,45.6274
10731.4688,45.5283
10710.8467,45.1532
10700.3486,45.0491
10700.6553,45.0226
10707.5928,45.1065
10711.5225,45.2229
10699.9297,45.0853
10735.2920,45.7660
10746.8848,46.1301
10746.2998,46.2275
10761.5410,46.5449
10766.9902,46.7039
10788.5459,47.1576
10824.7002,47.7054
10853.4736,48.0945
10851.3447,48.0199
